Date,Open,High,Low,Close,Adj Close,Volume
3/2/15,79,79.860001,78.519997,79.75,79.75,21662500
3/3/15,79.610001,79.699997,78.519997,79.599998,79.599998,18635000
3/4/15,79.300003,81.150002,78.849998,80.900002,80.900002,28014500
3/5/15,81.230003,81.989998,81.050003,81.209999,81.209999,27825700
3/6/15,80.900002,81.330002,79.830002,80.010002,80.010002,24488600
3/9/15,79.68,79.910004,78.629997,79.440002,79.440002,18925100
3/10/15,78.5,79.260002,77.550003,77.550003,77.550003,22832300
3/11/15,77.800003,78.43,77.260002,77.57,77.57,20215700
3/12/15,78.099998,79.050003,77.910004,78.93,78.93,16093300
3/13/15,78.599998,79.379997,77.68,78.050003,78.050003,18557300
3/16/15,77.959999,78.120003,77.360001,78.07,78.07,19305400
3/17/15,78.360001,79.779999,78.339996,79.360001,79.360001,22019500
3/18/15,79.25,81.239998,79.169998,80.910004,80.910004,36694200
3/19/15,81.120003,83,81,82.75,82.75,42099500
3/20/15,83.389999,84.599998,83.07,83.800003,83.800003,44466300
3/23/15,83.919998,84.959999,83.300003,84.43,84.43,27035900
3/24/15,84.709999,86.07,84.519997,85.309998,85.309998,32576500
3/25/15,85.5,85.519997,82.919998,82.919998,82.919998,37436100
3/26/15,82.720001,83.769997,82.139999,83.010002,83.010002,32794800
3/27/15,83.379997,83.949997,82.879997,83.300003,83.300003,18283600
3/30/15,83.809998,84.339996,82.410004,83.199997,83.199997,24527700
3/31/15,82.900002,83.5,82.209999,82.220001,82.220001,19734300
4/1/15,82.5,82.720001,80.870003,81.669998,81.669998,21984100
4/2/15,82.25,82.559998,81.440002,81.559998,81.559998,19664100
4/6/15,80.800003,82.809998,80.800003,82.440002,82.440002,19062900
4/7/15,82.650002,83.419998,82.220001,82.32,82.32,17467000
4/8/15,82.629997,83.099998,81.839996,82.279999,82.279999,18966700
4/9/15,82.5,82.800003,81.709999,82.169998,82.169998,15927300
4/10/15,82.209999,82.610001,81.910004,82.040001,82.040001,12529700
4/13/15,81.93,83.940002,81.919998,83.010002,83.010002,26883100
4/14/15,83.169998,83.690002,82.440002,83.519997,83.519997,19582600
4/15/15,83.550003,83.660004,82.269997,82.709999,82.709999,22390900
4/16/15,82.470001,83.07,82.150002,82.309998,82.309998,13769700
4/17/15,81.480003,82.110001,80.370003,80.779999,80.779999,24076300
4/20/15,81.540001,83.150002,81.239998,83.089996,83.089996,28678000
4/21/15,84,84.489998,83.540001,83.620003,83.620003,27171900
4/22/15,84.32,84.739998,83.650002,84.629997,84.629997,45548000
4/23/15,84.099998,85.589996,82.410004,82.410004,82.410004,73728100
4/24/15,82.769997,82.940002,81.480003,81.529999,81.529999,29660400
4/27/15,81.870003,82.93,81.629997,81.910004,81.910004,25446000
4/28/15,81.830002,81.900002,80.230003,80.68,80.68,23775300
4/29/15,80.010002,81.389999,79.519997,80.470001,80.470001,26430300
4/30/15,80.010002,80.959999,78.32,78.769997,78.769997,28999000
5/1/15,79.239998,79.760002,78.110001,78.989998,78.989998,24136400
5/4/15,79.330002,79.690002,78.629997,78.809998,78.809998,14692000
5/5/15,78.550003,78.800003,77.220001,77.559998,77.559998,22311300
5/6/15,77.970001,78.809998,77.050003,78.099998,78.099998,28663000
5/7/15,78,78.940002,77.559998,78.43,78.43,19749400
5/8/15,79.099998,79.230003,78.029999,78.510002,78.510002,19943600
5/11/15,78.480003,79.029999,77.93,78.010002,78.010002,18874100
5/12/15,77.870003,77.889999,76.790001,77.459999,77.459999,21285300
5/13/15,77.720001,78.529999,77.650002,78.440002,78.440002,21512300
5/14/15,78.940002,81.849998,78.669998,81.370003,81.370003,49438000
5/15/15,81.410004,81.519997,80.18,80.419998,80.419998,27069900
5/18/15,80.330002,81.379997,80.230003,80.879997,80.879997,21077200
5/19/15,81.25,81.690002,80.550003,80.629997,80.629997,17955400
5/20/15,80.470001,81.099998,79.459999,80.550003,80.550003,23056900
5/21/15,80.190002,80.919998,80.080002,80.480003,80.480003,13402700
5/22/15,80.349998,81.309998,80.25,80.540001,80.540001,19567900
5/26/15,80.43,80.599998,79.080002,79.330002,79.330002,16321300
5/27/15,79.599998,80.660004,79.43,80.550003,80.550003,14160900
5/28/15,80.25,81.07,80,80.150002,80.150002,11982000
5/29/15,79.949997,80.07,78.879997,79.190002,79.190002,16083900
6/1/15,79.300003,80.379997,78.660004,80.290001,80.290001,18119000
6/2/15,79.760002,81.349998,79.559998,80.440002,80.440002,18893700
6/3/15,81.349998,82.529999,81.25,82.440002,82.440002,31775000
6/4/15,82.139999,82.949997,81.510002,82.050003,82.050003,20863900
6/5/15,81.870003,82.459999,81.510002,82.139999,82.139999,16143100
6/8/15,81.82,82,80.129997,80.669998,80.669998,16871600
6/9/15,80.599998,81.190002,79.32,80.669998,80.669998,16497500
6/10/15,80.830002,82.599998,80.809998,82.160004,82.160004,21531200
6/11/15,82.309998,82.900002,81.360001,81.830002,81.830002,18656800
6/12/15,81.370003,82.089996,81.199997,81.529999,81.529999,11417900
6/15/15,80.550003,80.93,80.07,80.709999,80.709999,18805100
6/16/15,80.82,81.510002,80.449997,81.059998,81.059998,13693700
6/17/15,81.760002,82.220001,81.339996,81.790001,81.790001,18350300
6/18/15,81.639999,83.190002,81.57,82.910004,82.910004,26782600
6/19/15,82.830002,82.980003,82.120003,82.510002,82.510002,23353200
6/22/15,83.410004,84.970001,83.309998,84.739998,84.739998,29383100
6/23/15,84.959999,87.970001,84.760002,87.879997,87.879997,50667900
6/24/15,87.660004,89.25,87.449997,88.860001,88.860001,41370200
6/25/15,89.260002,89.400002,87.839996,87.980003,87.980003,27302000
6/26/15,88.120003,88.339996,86.830002,88.010002,88.010002,38214600
6/29/15,86.610001,87.5,85.730003,85.800003,85.800003,35957900
6/30/15,86.599998,86.699997,85.57,85.769997,85.769997,23233200
7/1/15,86.769997,87.949997,86.489998,86.910004,86.910004,25260000
7/2/15,87.400002,87.440002,86.339996,87.290001,87.290001,16908800
7/6/15,86.489998,88.190002,86.389999,87.550003,87.550003,24635900
7/7/15,87.800003,87.849998,85.230003,87.220001,87.220001,33059900
7/8/15,86.290001,86.75,85.449997,85.650002,85.650002,24399300
7/9/15,86.730003,87.599998,85.650002,85.879997,85.879997,23307400
7/10/15,87.349998,88.220001,86.769997,87.949997,87.949997,23245900
7/13/15,88.660004,90.220001,88.419998,90.099998,90.099998,29976700
7/14/15,90.459999,90.800003,89.650002,89.68,89.68,26627800
7/15/15,90,90.989998,89.419998,89.760002,89.760002,30886600
7/16/15,90.279999,90.860001,89.769997,90.849998,90.849998,21804100
7/17/15,92.550003,95.389999,92.540001,94.970001,94.970001,54001600
7/20/15,95.849998,98.599998,95.360001,97.910004,97.910004,54860500
7/21/15,98.949997,99.239998,97.139999,98.389999,98.389999,39453300
