,Time,Link,Title,Authors,Tickers,Strategy
35," May 23, 2017, 12:49 PM ",/article/4075704-qualcomm-still-upward-potential,Qualcomm Still Has Upward Potential, Searching For Value,QCOM,Long
36," May 23, 2017, 11:57 AM ",/article/4075689-gilead-great-opportunity-gilead-contrarian-investors,Gilead: A Great Opportunity In Gilead For Contrarian Investors, Michael Wiggins De Oliveira,GILD,Long
37," May 23, 2017, 11:43 AM ",/article/4075671-jim-hackett-management-guru-ford-shareholders-rejoice,Jim Hackett Is A Management Guru And Ford Shareholders Should Rejoice, Cloister Research,F,Long
38," May 23, 2017, 11:30 AM ",/article/4075666-viking-therapeutics-good-bad-maybe-ugly,"Viking Therapeutics: The Good, The Bad, And (Maybe) The Ugly", Life Sciences Millennial,VKTX,Long
39," May 23, 2017, 10:38 AM ",/article/4075648-apple-itunes-app-store-double-sales-google-play-store,Why Apple iTunes App Store Has Double The Sales Of Google Play Store, Motek Moyen,AAPL,Long
40," May 23, 2017, 9:44 AM ",/article/4075608-galectin-therapeutics-serendipity-psoriasis-strength-nash,"Galectin Therapeutics: Serendipity In Psoriasis, Strength In NASH", BioSci Capital Partners,GALT,Long
41," May 23, 2017, 9:41 AM ",/article/4075604-celgene-crippled-pipeline-ms-drug-buy-dip,"Celgene - Crippled By Its Pipeline MS Drug? Or, Buy The Dip?", DoctoRx,CELG,Long
42," May 23, 2017, 9:35 AM ",/article/4075597-novo-nordisk-worst,Novo Nordisk: The Worst Is Over, Daniel Schönberger,NVO,Long
43," May 23, 2017, 9:23 AM ",/article/4075592-akebia-therapeutics-breaking,Akebia Therapeutics Breaking Out?, Strong Bio,AKBA,Long
44," May 23, 2017, 9:10 AM ",/article/4075589-high-profile-investors-just-bought-qualcomm,These High Profile Investors Just Bought Qualcomm And You Should Too, First Floor Finance,QCOM,Long
45," May 23, 2017, 9:06 AM ",/article/4075588-new-york-community-bank-get-lions-den,New York Community Bank: How To Get Out Of The Lion's Den, Stephen Rosenman,NYCB,Long
46," May 23, 2017, 9:04 AM ",/article/4075580-time-throw-towel-armour,Time To Throw In The Towel On Under Armour?, Small-Cap Detective,UAA,Long
47," May 23, 2017, 8:27 AM ",/article/4075577-barrons-agree-tjx-companies-ross-stores-will-thrive-amazon-world,Barron's And I Both Agree: TJX Companies And Ross Stores Will Thrive In An Amazon World, Minutemen,"TJX, ROST",Long
48, SQNS,/article/4075571-sequans-opportunity-ahead,Sequans: The Opportunity Ahead," May 23, 2017, 7:56 AM ",Editors' Pick ,Long
49," May 23, 2017, 7:49 AM ",/article/4075569-alliance-one-international-mispriced-opportunity,Alliance One International: Mispriced Opportunity, Reid Hudson,AOI,Long
50," May 23, 2017, 7:47 AM ",/article/4075568-pretium-nearing-first-gold-pour-giant-brucejack-project,Pretium Is Nearing First Gold Pour At The Giant Brucejack Project, Fabio Herrero,PVG,Long
51," CTTPY, HDUGF, EUSC",/article/4075512-marketplace-roundtable-europe-rising,Marketplace Roundtable: Europe Rising," May 23, 2017, 7:30 AM ",Editors' Pick ,Long
52," May 23, 2017, 6:34 AM ",/article/4075551-first-mining-finance-offers-cheap-exposure-higher-gold-prices,First Mining Finance Offers Cheap Exposure To Higher Gold Prices, Fabio Herrero,FFMGF,Long
53," May 23, 2017, 6:09 AM ",/article/4075549-tg-therapeutics-promising-ms-data,TG Therapeutics: Promising MS Data, ONeil Trader,TGTX,Long
54," May 23, 2017, 5:56 AM ",/article/4075547-group-1-automotive-growth-way,Group 1 Automotive: More Growth On The Way?, Samuel Smith,GPI,Long
55," May 23, 2017, 5:10 AM ",/article/4075535-positive-clinical-results-ahead-acadia-pharmaceuticals,Positive Clinical Results Ahead For Acadia Pharmaceuticals, Chris Lau,ACAD,Long
56," May 23, 2017, 4:56 AM ",/article/4075522-buy-chinese-shopify-rose-200-percent-year,Buy The Chinese Shopify That Rose 200% This Year?, WappCap,BZUN,Long
57," May 23, 2017, 3:38 AM ",/article/4075508-zero-moat-dying-industry-anemic-business-model-create-favorable-stock-price-new-york-and,"Zero Moat, Dying Industry And Anemic Business Model Create A Favorable Stock Price For New York & Company", ShadowStock,NWY,Long
58," May 23, 2017, 12:45 AM ",/article/4075482-m-homes-solid-buy,M/I Homes Is A Solid Buy, Timothy Gornall,MHO,Long
59," May 23, 2017, 12:14 AM ",/article/4075480-bankrates-changing-revenue-mix-reduces-risk,Bankrate's Changing Revenue Mix Reduces Risk, Simple Qualitative,RATE,Long
60," May 22, 2017, 8:45 PM ",/article/4075471-wall-streets-forecasts-tesla-model-3-deliveries-unreasonably-low,Wall Street's Forecasts For Tesla Model 3 Deliveries Are Unreasonably Low, Trent Eady,TSLA,Long
61," May 22, 2017, 7:36 PM ",/article/4075467-arconic-betting-activism,Arconic: Betting On Activism, Activist Stocks,ARNC,Long
62," May 22, 2017, 5:59 PM ",/article/4075453-galaxy-resources-huge-gains-ahead-lithium-miner,Galaxy Resources: Huge Gains Ahead For This Lithium Miner, Macro Investing,GALXF,Long
63," May 22, 2017, 5:19 PM ",/article/4075445-galectin-therapeutics-1-shot-get-right,Galectin Therapeutics: 1 More Shot To Get It Right?, Matthew Michniewicz,GALT,Long
64, FIZZ,/article/4075438-putting-glaucus-report-rest-part-one-valuation,Putting The Glaucus Report To Rest (Part One: Valuation)," May 22, 2017, 4:47 PM ",Editors' Pick ,Long
65," May 22, 2017, 4:39 PM ",/article/4075434-short-term-momentum-overshadowed-longer-term-need-revenue-streams,Short-Term Momentum Overshadowed By Longer Term Need For More Revenue Streams, Jeremy McKinzie,AAPL,Long
66," May 22, 2017, 4:33 PM ",/article/4075429-check-point-best-play-cyber-security,Check Point: Best Play In Cyber Security?, RoaringInvestor,CHKP,Long
67," May 22, 2017, 4:26 PM ",/article/4075428-salesforce-com-now-counts-ai,Salesforce.com Now Counts On AI, Sramana Mitra,CRM,Long
68," May 22, 2017, 4:19 PM ",/article/4075422-4-reasons-amd-buy-dip,4 Reasons AMD Is A Buy On The Dip, Chris Lau,AMD,Long
69," May 22, 2017, 4:03 PM ",/article/4075424-thing-apples-euro-debt,The Thing About Apple's Euro Debt, Jonathan Weber,AAPL,Long
70, SWKH,/article/4075042-swk-holdings-pharmaceutical-royalty-company-49-percent-upside-book-value,SWK Holdings - A Pharmaceutical Royalty Company With 49% Upside To Book Value," May 22, 2017, 4:00 PM ",Editors' Pick ,Long
71," May 22, 2017, 3:53 PM ",/article/4075412-barrick-gold-still-heading-right-direction-despite-setback,"Barrick Gold Is Still Heading In The Right Direction, Despite The Setback", Sarfaraz A. Khan,ABX,Long
72," May 22, 2017, 3:51 PM ",/article/4075411-ford-shakeup-gm-stays-ahead,Ford Shakeup: GM Stays Ahead, Samuel Smith,GM,Long
73," May 22, 2017, 3:15 PM ",/article/4075402-j-c-penney-buy-sell-hold,"J.C. Penney - Buy, Sell Or Hold?", Seattle Contributor,JCP,Long
74," May 22, 2017, 2:59 PM ",/article/4075404-pandora-funding-boost-kkr-gives-leverage-potential-sell,Pandora: Funding Boost From KKR Gives Leverage In Potential Sell-Out, Raging Bull,P,Long
